Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=1.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l1.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l1.0-dwsb1.0-t0.0-1763925118.1650164.pt')
{'epoch': 0, 'avg_loss': '8.4252', 'avg_bpr_loss': '8.4054', 'avg_kd_loss': '0.0198'}
Model 2 (GRU4Rec) Results: {'Epoch': 4, 'HIT@5': '0.0136', 'NDCG@5': '0.0091', 'HIT@10': '0.0246', 'NDCG@10': '0.0126', 'HIT@20': '0.0369', 'NDCG@20': '0.0156'}
Ensemble Results: {'Epoch': 4, 'HIT@5': '0.0293', 'NDCG@5': '0.0191', 'HIT@10': '0.0427', 'NDCG@10': '0.0234', 'HIT@20': '0.0575', 'NDCG@20': '0.0271'}
{'Epoch': 4, 'HIT@5': '0.0317', 'NDCG@5': '0.0211', 'HIT@10': '0.0429', 'NDCG@10': '0.0247', 'HIT@20': '0.0666', 'NDCG@20': '0.0306'}
{'Epoch': 4, 'HIT@5': '0.0130', 'NDCG@5': '0.0087', 'HIT@10': '0.0210', 'NDCG@10': '0.0113', 'HIT@20': '0.0349', 'NDCG@20': '0.0148'}
{'Epoch': 4, 'HIT@5': '0.0291', 'NDCG@5': '0.0201', 'HIT@10': '0.0420', 'NDCG@10': '0.0244', 'HIT@20': '0.0568', 'NDCG@20': '0.0281'}
Model 1 (SASRec) Results: {'Epoch': 4, 'HIT@5': '0.0317', 'NDCG@5': '0.0211', 'HIT@10': '0.0429', 'NDCG@10': '0.0247', 'HIT@20': '0.0666', 'NDCG@20': '0.0306'}
Model 2 (GRU4Rec) Results: {'Epoch': 4, 'HIT@5': '0.0130', 'NDCG@5': '0.0087', 'HIT@10': '0.0210', 'NDCG@10': '0.0113', 'HIT@20': '0.0349', 'NDCG@20': '0.0148'}
Ensemble Results: {'Epoch': 4, 'HIT@5': '0.0291', 'NDCG@5': '0.0201', 'HIT@10': '0.0420', 'NDCG@10': '0.0244', 'HIT@20': '0.0568', 'NDCG@20': '0.0281'}
{'epoch': 5, 'avg_loss': '8.1831', 'avg_bpr_loss': '8.1590', 'avg_kd_loss': '0.0241'}
{'Epoch': 5, 'HIT@5': '0.0353', 'NDCG@5': '0.0247', 'HIT@10': '0.0519', 'NDCG@10': '0.0299', 'HIT@20': '0.0727', 'NDCG@20': '0.0351'}
